timestamp,value,,Date,Lowest value
05/02/2015 05:20,34.70670817,,,
05/02/2015 05:25,34.80437038,,,
05/02/2015 05:30,34.85320149,,,
05/02/2015 05:35,34.82878594,,,
05/02/2015 05:40,34.87761704,,,
05/02/2015 05:50,33.38216444,,,
05/02/2015 06:15,34.15735824,,,
05/02/2015 06:20,34.32826711,,,
05/02/2015 06:25,34.45644876,,,
05/02/2015 06:30,34.57852652,,,
05/02/2015 06:35,34.67618873,,,
05/02/2015 06:40,34.45644876,,,
05/02/2015 06:45,34.57852652,,,
05/02/2015 06:50,34.60294207,,,
05/02/2015 06:55,34.65177318,,,
05/02/2015 07:00,34.73112373,,,
05/02/2015 07:05,34.48086431,,,
05/02/2015 07:10,34.57852652,,,
05/02/2015 07:15,34.62735763,,,
05/02/2015 07:20,34.67618873,,,
05/02/2015 07:25,34.70670817,,,
05/02/2015 07:40,34.02917659,,,
05/02/2015 07:45,34.35268266,,,
05/02/2015 07:50,34.55411097,,,
05/02/2015 08:00,33.16242446,,,
05/02/2015 08:10,34.02917659,,,
05/02/2015 08:15,34.2306049,,,
05/02/2015 08:20,34.48086431,,,
05/02/2015 08:25,34.32826711,,,
05/02/2015 08:30,34.48086431,,,
05/02/2015 08:35,34.57852652,,,
05/02/2015 08:40,34.57852652,,,
05/02/2015 08:45,34.65177318,,,
05/02/2015 09:00,33.83385216,,,
05/02/2015 09:05,34.13294268,,,
05/02/2015 09:10,34.43203321,,,
05/02/2015 09:15,34.10852713,,,
05/02/2015 09:20,34.32826711,,,
05/02/2015 09:25,34.45644876,,,
05/02/2015 09:30,34.55411097,,,
05/02/2015 09:35,34.62735763,,,
05/02/2015 09:40,34.62735763,,,
05/02/2015 09:45,34.30385155,,,
05/02/2015 10:00,33.78502106,,,
05/02/2015 10:05,34.279436,,,
05/02/2015 10:10,34.10852713,,,
05/02/2015 10:15,34.3832021,,,
05/02/2015 10:20,34.73112373,,,
05/02/2015 10:30,36.12281023,,,
05/02/2015 10:35,35.97021303,,,
05/02/2015 10:40,36.39138131,,,
05/02/2015 10:45,36.49514741,,,
05/02/2015 10:50,36.44021242,,,
